b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.423	0.689	0.4	0.225	0.383	0.412	0.159	0.052	0.168	0.047	0.053	0.031	0.024	0.024	3.41	6.013	3.21	1.814	3.039	3.251	1.255
0.428	0.688	0.4	0.227	0.378	0.408	0.16	0.05	0.167	0.047	0.051	0.031	0.024	0.024	3.446	5.994	3.207	1.831	3.002	3.217	1.261
0.428	0.688	0.4	0.227	0.378	0.408	0.16	0.05	0.167	0.047	0.051	0.031	0.024	0.024	3.446	5.994	3.207	1.831	3.002	3.217	1.261
0.428	0.688	0.4	0.227	0.378	0.408	0.16	0.05	0.167	0.047	0.051	0.031	0.024	0.024	3.446	5.994	3.207	1.831	3.002	3.217	1.261
0.426	0.688	0.401	0.228	0.38	0.405	0.16	0.051	0.167	0.047	0.051	0.031	0.024	0.024	3.426	5.995	3.221	1.835	3.013	3.201	1.267
0.426	0.692	0.399	0.232	0.381	0.407	0.16	0.051	0.167	0.046	0.051	0.03	0.023	0.024	3.429	6.029	3.202	1.865	3.022	3.215	1.262
0.426	0.692	0.399	0.232	0.381	0.407	0.16	0.051	0.167	0.046	0.051	0.03	0.023	0.024	3.429	6.029	3.202	1.865	3.022	3.215	1.262
0.426	0.692	0.399	0.232	0.381	0.407	0.16	0.051	0.167	0.046	0.051	0.03	0.023	0.024	3.429	6.029	3.202	1.865	3.022	3.215	1.262
0.426	0.692	0.399	0.232	0.381	0.407	0.16	0.051	0.167	0.046	0.051	0.03	0.023	0.024	3.429	6.029	3.202	1.865	3.022	3.215	1.262
0.426	0.692	0.399	0.232	0.381	0.407	0.16	0.051	0.167	0.046	0.051	0.03	0.023	0.024	3.429	6.029	3.202	1.865	3.022	3.215	1.262
0.426	0.692	0.399	0.232	0.381	0.407	0.16	0.051	0.167	0.046	0.051	0.03	0.023	0.024	3.429	6.029	3.202	1.865	3.022	3.215	1.262
0.419	0.692	0.397	0.234	0.385	0.406	0.16	0.052	0.166	0.047	0.052	0.03	0.024	0.024	3.374	6.026	3.187	1.881	3.055	3.202	1.26
0.402	0.702	0.4	0.235	0.379	0.404	0.158	0.052	0.167	0.048	0.05	0.03	0.024	0.024	3.243	6.118	3.214	1.889	3.003	3.191	1.246
0.403	0.703	0.402	0.23	0.379	0.408	0.157	0.053	0.167	0.048	0.05	0.03	0.024	0.024	3.251	6.123	3.229	1.852	3.008	3.22	1.241
0.403	0.704	0.405	0.225	0.383	0.404	0.157	0.053	0.166	0.046	0.05	0.03	0.024	0.024	3.245	6.132	3.251	1.811	3.036	3.186	1.239
0.405	0.694	0.412	0.224	0.382	0.402	0.157	0.054	0.166	0.047	0.05	0.03	0.024	0.025	3.27	6.042	3.308	1.804	3.025	3.175	1.237
0.409	0.697	0.405	0.226	0.383	0.402	0.157	0.054	0.165	0.047	0.05	0.03	0.024	0.025	3.303	6.071	3.25	1.817	3.04	3.173	1.237
0.408	0.697	0.405	0.227	0.381	0.403	0.156	0.054	0.164	0.047	0.05	0.03	0.024	0.025	3.293	6.066	3.248	1.823	3.022	3.18	1.233
0.409	0.703	0.401	0.229	0.375	0.404	0.156	0.055	0.164	0.047	0.05	0.03	0.024	0.025	3.3	6.114	3.217	1.845	2.974	3.19	1.232
0.407	0.702	0.403	0.229	0.373	0.406	0.157	0.055	0.165	0.048	0.049	0.03	0.024	0.025	3.286	6.109	3.237	1.841	2.957	3.208	1.239
0.405	0.707	0.4	0.23	0.375	0.408	0.157	0.056	0.165	0.047	0.049	0.03	0.024	0.024	3.276	6.155	3.208	1.851	2.972	3.218	1.242
0.41	0.699	0.4	0.234	0.377	0.407	0.157	0.056	0.165	0.047	0.049	0.03	0.024	0.024	3.309	6.087	3.211	1.879	2.99	3.209	1.241
0.41	0.699	0.4	0.234	0.377	0.407	0.157	0.056	0.165	0.047	0.049	0.03	0.024	0.024	3.309	6.087	3.211	1.879	2.99	3.209	1.241
0.41	0.699	0.4	0.234	0.377	0.407	0.157	0.056	0.165	0.047	0.049	0.03	0.024	0.024	3.309	6.087	3.211	1.879	2.99	3.209	1.241
0.41	0.699	0.4	0.234	0.377	0.407	0.157	0.056	0.165	0.047	0.049	0.03	0.024	0.024	3.309	6.087	3.211	1.879	2.99	3.209	1.241
0.416	0.698	0.395	0.236	0.377	0.408	0.157	0.056	0.166	0.047	0.049	0.03	0.024	0.024	3.363	6.081	3.175	1.897	2.992	3.222	1.238
0.422	0.698	0.394	0.237	0.378	0.406	0.157	0.056	0.166	0.047	0.05	0.03	0.024	0.024	3.409	6.084	3.16	1.904	2.997	3.206	1.24
0.422	0.698	0.394	0.237	0.378	0.406	0.157	0.056	0.166	0.047	0.05	0.03	0.024	0.024	3.409	6.084	3.16	1.904	2.997	3.206	1.24
0.422	0.698	0.394	0.237	0.378	0.406	0.157	0.056	0.166	0.047	0.05	0.03	0.024	0.024	3.409	6.084	3.16	1.904	2.997	3.206	1.24
0.423	0.7	0.396	0.233	0.373	0.406	0.157	0.056	0.166	0.047	0.049	0.03	0.024	0.024	3.418	6.095	3.179	1.877	2.959	3.204	1.242
0.423	0.698	0.396	0.235	0.373	0.407	0.157	0.057	0.165	0.048	0.049	0.03	0.024	0.024	3.42	6.076	3.184	1.886	2.957	3.209	1.24
0.423	0.698	0.396	0.235	0.373	0.407	0.157	0.057	0.165	0.048	0.049	0.03	0.024	0.024	3.42	6.076	3.184	1.886	2.957	3.209	1.24
0.424	0.696	0.399	0.23	0.371	0.406	0.157	0.056	0.166	0.047	0.049	0.03	0.024	0.025	3.423	6.061	3.204	1.846	2.94	3.207	1.243
0.424	0.696	0.399	0.23	0.371	0.406	0.157	0.056	0.166	0.047	0.049	0.03	0.024	0.025	3.423	6.061	3.204	1.846	2.94	3.207	1.243
0.424	0.694	0.401	0.229	0.372	0.405	0.157	0.057	0.166	0.047	0.049	0.031	0.025	0.025	3.425	6.046	3.214	1.838	2.951	3.195	1.242
0.424	0.694	0.402	0.229	0.371	0.406	0.158	0.057	0.166	0.047	0.049	0.03	0.024	0.025	3.429	6.041	3.224	1.842	2.943	3.202	1.246
0.424	0.694	0.402	0.229	0.371	0.406	0.158	0.057	0.166	0.047	0.049	0.03	0.024	0.025	3.429	6.041	3.224	1.842	2.943	3.202	1.246
0.423	0.695	0.404	0.233	0.368	0.403	0.156	0.057	0.166	0.046	0.048	0.03	0.024	0.025	3.42	6.053	3.238	1.869	2.919	3.181	1.231
0.423	0.695	0.404	0.233	0.368	0.403	0.156	0.057	0.166	0.046	0.048	0.03	0.024	0.025	3.42	6.053	3.238	1.869	2.919	3.181	1.231
0.427	0.691	0.406	0.233	0.368	0.402	0.157	0.057	0.166	0.046	0.048	0.03	0.024	0.025	3.45	6.023	3.254	1.874	2.916	3.175	1.238
0.427	0.696	0.4	0.232	0.37	0.401	0.158	0.057	0.165	0.046	0.049	0.03	0.024	0.025	3.452	6.058	3.212	1.863	2.931	3.169	1.246
0.423	0.694	0.399	0.229	0.371	0.401	0.157	0.057	0.165	0.047	0.049	0.031	0.025	0.025	3.422	6.045	3.204	1.84	2.943	3.165	1.24
0.423	0.694	0.399	0.229	0.371	0.401	0.157	0.057	0.165	0.047	0.049	0.031	0.025	0.025	3.422	6.045	3.204	1.84	2.943	3.165	1.24
0.417	0.697	0.398	0.227	0.375	0.398	0.157	0.057	0.164	0.048	0.051	0.032	0.025	0.026	3.368	6.062	3.199	1.829	2.977	3.141	1.245
0.413	0.702	0.397	0.223	0.375	0.4	0.157	0.058	0.164	0.048	0.051	0.031	0.025	0.026	3.337	6.11	3.188	1.797	2.975	3.164	1.24
0.415	0.698	0.392	0.228	0.382	0.397	0.157	0.057	0.163	0.048	0.052	0.032	0.025	0.026	3.353	6.071	3.153	1.835	3.034	3.139	1.24
0.415	0.698	0.392	0.228	0.382	0.397	0.157	0.057	0.163	0.048	0.052	0.032	0.025	0.026	3.353	6.071	3.153	1.835	3.034	3.139	1.24
0.421	0.697	0.39	0.226	0.383	0.399	0.158	0.057	0.162	0.048	0.053	0.031	0.025	0.026	3.404	6.055	3.129	1.824	3.037	3.155	1.245
0.415	0.701	0.389	0.226	0.383	0.405	0.157	0.056	0.164	0.048	0.053	0.032	0.025	0.025	3.35	6.101	3.124	1.819	3.038	3.201	1.239
0.413	0.697	0.391	0.228	0.386	0.405	0.155	0.058	0.164	0.048	0.053	0.032	0.024	0.025	3.346	6.063	3.141	1.837	3.063	3.197	1.226
0.429	0.695	0.388	0.229	0.383	0.408	0.154	0.058	0.164	0.049	0.053	0.031	0.024	0.025	3.467	6.048	3.119	1.846	3.036	3.22	1.215
0.429	0.695	0.388	0.229	0.383	0.408	0.154	0.058	0.164	0.049	0.053	0.031	0.024	0.025	3.467	6.048	3.119	1.846	3.036	3.22	1.215
0.431	0.701	0.382	0.227	0.385	0.408	0.153	0.058	0.164	0.048	0.053	0.031	0.024	0.025	3.49	6.092	3.07	1.833	3.054	3.219	1.209
0.416	0.7	0.387	0.226	0.386	0.41	0.153	0.058	0.162	0.048	0.054	0.032	0.024	0.025	3.363	6.08	3.112	1.82	3.062	3.235	1.208
0.416	0.7	0.387	0.226	0.386	0.41	0.153	0.058	0.162	0.048	0.054	0.032	0.024	0.025	3.363	6.08	3.112	1.82	3.062	3.235	1.208
0.424	0.702	0.38	0.229	0.386	0.404	0.153	0.059	0.162	0.048	0.053	0.031	0.025	0.025	3.437	6.097	3.055	1.844	3.065	3.193	1.208
0.424	0.702	0.38	0.229	0.386	0.404	0.153	0.059	0.162	0.048	0.053	0.031	0.025	0.025	3.437	6.097	3.055	1.844	3.065	3.193	1.208
0.425	0.705	0.38	0.23	0.385	0.405	0.152	0.059	0.161	0.047	0.053	0.031	0.024	0.025	3.444	6.117	3.048	1.853	3.052	3.196	1.204
0.426	0.706	0.378	0.229	0.389	0.404	0.152	0.059	0.161	0.047	0.053	0.031	0.024	0.025	3.448	6.131	3.038	1.844	3.089	3.191	1.203
0.426	0.706	0.378	0.229	0.389	0.404	0.152	0.059	0.161	0.047	0.053	0.031	0.024	0.025	3.448	6.131	3.038	1.844	3.089	3.191	1.203
0.426	0.706	0.378	0.229	0.389	0.404	0.152	0.059	0.161	0.047	0.053	0.031	0.024	0.025	3.448	6.131	3.038	1.844	3.089	3.191	1.203
0.426	0.706	0.378	0.229	0.389	0.404	0.152	0.059	0.161	0.047	0.053	0.031	0.024	0.025	3.448	6.131	3.038	1.844	3.089	3.191	1.203
0.422	0.707	0.379	0.229	0.387	0.402	0.152	0.058	0.162	0.048	0.052	0.031	0.025	0.025	3.416	6.143	3.048	1.844	3.073	3.176	1.205
0.42	0.7	0.382	0.229	0.386	0.404	0.154	0.059	0.163	0.048	0.054	0.032	0.025	0.025	3.401	6.079	3.069	1.85	3.066	3.191	1.216
0.419	0.701	0.387	0.228	0.384	0.404	0.154	0.059	0.162	0.048	0.054	0.031	0.024	0.025	3.39	6.093	3.108	1.841	3.05	3.192	1.218
0.419	0.701	0.387	0.228	0.384	0.404	0.154	0.059	0.162	0.048	0.054	0.031	0.024	0.025	3.39	6.093	3.108	1.841	3.05	3.192	1.218
0.419	0.701	0.387	0.228	0.384	0.404	0.154	0.059	0.162	0.048	0.054	0.031	0.024	0.025	3.39	6.093	3.108	1.841	3.05	3.192	1.218
0.419	0.701	0.387	0.228	0.384	0.404	0.154	0.059	0.162	0.048	0.054	0.031	0.024	0.025	3.39	6.093	3.108	1.841	3.05	3.192	1.218
0.434	0.696	0.383	0.229	0.384	0.408	0.155	0.058	0.163	0.049	0.054	0.031	0.024	0.025	3.509	6.052	3.082	1.85	3.047	3.22	1.223
0.434	0.696	0.383	0.229	0.384	0.408	0.155	0.058	0.163	0.049	0.054	0.031	0.024	0.025	3.509	6.052	3.082	1.85	3.047	3.22	1.223
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.431	0.689	0.388	0.229	0.385	0.407	0.154	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.488	5.987	3.119	1.845	3.059	3.217	1.22
0.429	0.689	0.384	0.235	0.386	0.406	0.155	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.472	5.987	3.092	1.899	3.067	3.205	1.224
0.429	0.689	0.384	0.235	0.386	0.406	0.155	0.058	0.162	0.05	0.054	0.031	0.024	0.025	3.472	5.987	3.092	1.899	3.067	3.205	1.224
0.433	0.687	0.383	0.234	0.382	0.404	0.155	0.057	0.16	0.051	0.054	0.032	0.025	0.025	3.503	5.96	3.086	1.887	3.03	3.194	1.221
0.433	0.687	0.383	0.234	0.382	0.404	0.155	0.057	0.16	0.051	0.054	0.032	0.025	0.025	3.503	5.96	3.086	1.887	3.03	3.194	1.221
0.428	0.686	0.386	0.232	0.383	0.406	0.155	0.058	0.16	0.052	0.054	0.032	0.025	0.025	3.462	5.954	3.108	1.871	3.042	3.206	1.225
0.428	0.686	0.386	0.232	0.383	0.406	0.155	0.058	0.16	0.052	0.054	0.032	0.025	0.025	3.462	5.954	3.108	1.871	3.042	3.206	1.225
0.428	0.686	0.386	0.232	0.383	0.406	0.155	0.058	0.16	0.052	0.054	0.032	0.025	0.025	3.462	5.954	3.108	1.871	3.042	3.206	1.225
0.428	0.686	0.386	0.232	0.383	0.406	0.155	0.058	0.16	0.052	0.054	0.032	0.025	0.025	3.462	5.954	3.108	1.871	3.042	3.206	1.225
0.439	0.688	0.379	0.231	0.387	0.404	0.156	0.057	0.159	0.051	0.055	0.032	0.025	0.026	3.548	5.969	3.051	1.861	3.076	3.19	1.237
0.439	0.688	0.379	0.231	0.387	0.404	0.156	0.057	0.159	0.051	0.055	0.032	0.025	0.026	3.548	5.969	3.051	1.861	3.076	3.19	1.237
0.435	0.687	0.383	0.23	0.385	0.402	0.156	0.057	0.16	0.052	0.055	0.032	0.025	0.026	3.515	5.963	3.082	1.854	3.058	3.178	1.23
0.435	0.687	0.383	0.23	0.385	0.402	0.156	0.057	0.16	0.052	0.055	0.032	0.025	0.026	3.515	5.963	3.082	1.854	3.058	3.178	1.23
0.447	0.68	0.378	0.234	0.384	0.4	0.156	0.056	0.16	0.051	0.055	0.033	0.026	0.026	3.614	5.898	3.038	1.888	3.054	3.165	1.231
0.435	0.683	0.379	0.232	0.384	0.401	0.156	0.059	0.16	0.05	0.057	0.033	0.026	0.026	3.523	5.927	3.051	1.877	3.051	3.172	1.234
0.44	0.688	0.372	0.233	0.388	0.401	0.158	0.057	0.16	0.049	0.057	0.032	0.026	0.026	3.555	5.973	2.992	1.887	3.077	3.17	1.248
0.43	0.694	0.37	0.237	0.387	0.402	0.159	0.057	0.16	0.049	0.057	0.032	0.026	0.026	3.476	6.018	2.972	1.915	3.07	3.177	1.254
0.423	0.693	0.375	0.239	0.39	0.4	0.159	0.056	0.161	0.05	0.057	0.032	0.025	0.025	3.421	6.015	3.016	1.931	3.098	3.159	1.259
0.423	0.693	0.375	0.239	0.39	0.4	0.159	0.056	0.161	0.05	0.057	0.032	0.025	0.025	3.421	6.015	3.016	1.931	3.098	3.159	1.259
0.419	0.697	0.372	0.239	0.389	0.403	0.16	0.057	0.162	0.05	0.056	0.032	0.025	0.025	3.386	6.057	2.99	1.928	3.092	3.18	1.264
0.424	0.699	0.372	0.237	0.391	0.402	0.161	0.057	0.162	0.05	0.055	0.031	0.025	0.025	3.431	6.071	2.995	1.913	3.105	3.174	1.269
0.424	0.699	0.372	0.237	0.391	0.402	0.161	0.057	0.162	0.05	0.055	0.031	0.025	0.025	3.431	6.071	2.995	1.913	3.105	3.174	1.269
0.412	0.704	0.377	0.235	0.391	0.4	0.161	0.057	0.163	0.051	0.055	0.032	0.025	0.025	3.332	6.122	3.033	1.895	3.104	3.16	1.272
0.409	0.711	0.371	0.24	0.385	0.403	0.159	0.054	0.163	0.052	0.053	0.031	0.025	0.025	3.3	6.179	2.985	1.934	3.058	3.181	1.26
0.409	0.709	0.372	0.242	0.386	0.401	0.159	0.054	0.162	0.052	0.054	0.031	0.025	0.025	3.297	6.158	2.997	1.95	3.063	3.17	1.256
0.407	0.706	0.377	0.239	0.386	0.402	0.159	0.054	0.162	0.052	0.054	0.031	0.025	0.025	3.284	6.137	3.035	1.928	3.06	3.175	1.254
0.407	0.706	0.377	0.239	0.386	0.402	0.159	0.054	0.162	0.052	0.054	0.031	0.025	0.025	3.284	6.137	3.035	1.928	3.06	3.175	1.254
0.407	0.706	0.377	0.239	0.386	0.402	0.159	0.054	0.162	0.052	0.054	0.031	0.025	0.025	3.284	6.137	3.035	1.928	3.06	3.175	1.254
0.405	0.705	0.38	0.239	0.387	0.403	0.159	0.053	0.162	0.052	0.054	0.031	0.024	0.025	3.266	6.123	3.063	1.927	3.067	3.183	1.256
0.401	0.703	0.382	0.234	0.391	0.402	0.158	0.054	0.162	0.052	0.055	0.031	0.025	0.025	3.232	6.104	3.078	1.89	3.1	3.179	1.249
0.411	0.701	0.379	0.234	0.391	0.404	0.158	0.053	0.161	0.051	0.055	0.032	0.024	0.025	3.313	6.085	3.049	1.892	3.102	3.194	1.249
0.417	0.697	0.382	0.238	0.391	0.402	0.158	0.053	0.162	0.051	0.054	0.031	0.024	0.025	3.364	6.053	3.072	1.922	3.106	3.171	1.249
0.414	0.697	0.38	0.24	0.391	0.399	0.158	0.053	0.162	0.051	0.054	0.031	0.024	0.025	3.338	6.057	3.063	1.937	3.106	3.154	1.245
0.412	0.697	0.379	0.237	0.392	0.401	0.157	0.052	0.162	0.051	0.055	0.031	0.025	0.025	3.323	6.06	3.047	1.912	3.111	3.17	1.242
0.412	0.697	0.379	0.237	0.392	0.401	0.157	0.052	0.162	0.051	0.055	0.031	0.025	0.025	3.323	6.06	3.047	1.912	3.111	3.17	1.242
0.412	0.7	0.379	0.239	0.392	0.403	0.158	0.052	0.164	0.05	0.055	0.031	0.024	0.025	3.317	6.084	3.048	1.927	3.108	3.185	1.244
0.407	0.701	0.386	0.232	0.39	0.405	0.157	0.051	0.164	0.05	0.055	0.031	0.024	0.025	3.273	6.093	3.102	1.876	3.093	3.201	1.238
0.409	0.699	0.383	0.232	0.39	0.409	0.158	0.051	0.164	0.049	0.054	0.032	0.024	0.025	3.293	6.085	3.076	1.872	3.094	3.23	1.246
0.409	0.699	0.383	0.232	0.39	0.409	0.158	0.051	0.164	0.049	0.054	0.032	0.024	0.025	3.293	6.085	3.076	1.872	3.094	3.23	1.246
0.417	0.697	0.385	0.229	0.386	0.407	0.158	0.051	0.165	0.049	0.054	0.031	0.025	0.025	3.358	6.066	3.096	1.851	3.064	3.211	1.25
0.415	0.699	0.382	0.234	0.384	0.41	0.159	0.051	0.164	0.05	0.054	0.032	0.024	0.024	3.344	6.081	3.069	1.886	3.05	3.239	1.253
0.413	0.702	0.38	0.234	0.381	0.411	0.159	0.051	0.164	0.05	0.054	0.032	0.024	0.024	3.329	6.107	3.056	1.888	3.027	3.242	1.258
0.422	0.7	0.373	0.236	0.382	0.409	0.159	0.051	0.164	0.051	0.054	0.032	0.025	0.025	3.401	6.088	3.006	1.905	3.03	3.23	1.256
0.419	0.702	0.374	0.238	0.383	0.405	0.159	0.051	0.164	0.05	0.053	0.032	0.025	0.025	3.374	6.112	3.011	1.921	3.041	3.198	1.253
0.414	0.702	0.377	0.24	0.381	0.406	0.16	0.051	0.164	0.051	0.053	0.032	0.025	0.025	3.331	6.109	3.031	1.933	3.026	3.206	1.261
0.408	0.7	0.38	0.244	0.381	0.407	0.159	0.051	0.165	0.051	0.053	0.031	0.024	0.024	3.288	6.092	3.061	1.966	3.023	3.217	1.258
0.408	0.7	0.38	0.244	0.381	0.407	0.159	0.051	0.165	0.051	0.053	0.031	0.024	0.024	3.288	6.092	3.061	1.966	3.023	3.217	1.258
0.411	0.697	0.381	0.243	0.384	0.408	0.16	0.051	0.166	0.05	0.053	0.031	0.024	0.024	3.309	6.072	3.066	1.958	3.048	3.219	1.267
0.415	0.695	0.387	0.24	0.383	0.407	0.16	0.051	0.167	0.05	0.053	0.03	0.024	0.024	3.343	6.058	3.11	1.939	3.04	3.213	1.264
0.413	0.696	0.386	0.24	0.382	0.408	0.16	0.051	0.168	0.051	0.053	0.03	0.024	0.024	3.325	6.07	3.108	1.937	3.031	3.219	1.265
0.414	0.697	0.384	0.241	0.382	0.408	0.16	0.052	0.169	0.049	0.053	0.03	0.024	0.024	3.333	6.081	3.087	1.946	3.032	3.222	1.261
0.416	0.697	0.383	0.24	0.383	0.409	0.159	0.051	0.169	0.05	0.053	0.03	0.024	0.024	3.352	6.086	3.083	1.933	3.04	3.23	1.257
0.415	0.701	0.38	0.238	0.385	0.408	0.159	0.052	0.169	0.049	0.054	0.031	0.024	0.024	3.34	6.119	3.052	1.921	3.058	3.221	1.257
0.424	0.696	0.377	0.239	0.384	0.405	0.159	0.053	0.17	0.051	0.054	0.031	0.024	0.025	3.415	6.078	3.038	1.928	3.051	3.201	1.254
0.417	0.694	0.379	0.238	0.387	0.408	0.158	0.053	0.171	0.051	0.054	0.032	0.024	0.025	3.362	6.069	3.053	1.923	3.073	3.219	1.248
0.405	0.695	0.38	0.242	0.388	0.408	0.158	0.053	0.171	0.05	0.054	0.031	0.024	0.025	3.267	6.075	3.06	1.953	3.08	3.224	1.25
0.4	0.696	0.388	0.24	0.387	0.41	0.159	0.053	0.171	0.051	0.055	0.031	0.024	0.024	3.224	6.078	3.124	1.935	3.074	3.237	1.252
0.395	0.696	0.388	0.233	0.382	0.41	0.159	0.053	0.172	0.051	0.053	0.033	0.025	0.025	3.184	6.089	3.126	1.879	3.037	3.236	1.253
0.399	0.692	0.393	0.235	0.379	0.407	0.158	0.053	0.172	0.05	0.053	0.033	0.025	0.025	3.217	6.047	3.166	1.896	3.007	3.216	1.251
0.399	0.692	0.393	0.235	0.379	0.407	0.158	0.053	0.172	0.05	0.053	0.033	0.025	0.025	3.217	6.047	3.166	1.896	3.007	3.216	1.251
0.4	0.682	0.398	0.237	0.383	0.405	0.158	0.054	0.173	0.05	0.054	0.032	0.025	0.025	3.228	5.968	3.205	1.91	3.039	3.2	1.247
0.385	0.688	0.399	0.237	0.385	0.402	0.159	0.055	0.174	0.052	0.055	0.031	0.025	0.025	3.11	6.021	3.212	1.915	3.059	3.179	1.253
0.385	0.695	0.402	0.237	0.382	0.407	0.16	0.055	0.175	0.052	0.052	0.031	0.024	0.025	3.107	6.091	3.238	1.911	3.031	3.211	1.261
0.387	0.693	0.394	0.24	0.383	0.402	0.16	0.054	0.175	0.053	0.053	0.031	0.025	0.025	3.125	6.075	3.175	1.937	3.041	3.178	1.264
0.387	0.693	0.394	0.24	0.383	0.402	0.16	0.054	0.175	0.053	0.053	0.031	0.025	0.025	3.125	6.075	3.175	1.937	3.041	3.178	1.264
0.387	0.693	0.394	0.24	0.383	0.402	0.16	0.054	0.175	0.053	0.053	0.031	0.025	0.025	3.125	6.075	3.175	1.937	3.041	3.178	1.264
0.387	0.693	0.394	0.24	0.383	0.402	0.16	0.054	0.175	0.053	0.053	0.031	0.025	0.025	3.125	6.075	3.175	1.937	3.041	3.178	1.264
0.387	0.693	0.394	0.24	0.383	0.402	0.16	0.054	0.175	0.053	0.053	0.031	0.025	0.025	3.125	6.075	3.175	1.937	3.041	3.178	1.264
0.387	0.693	0.394	0.24	0.383	0.402	0.16	0.054	0.175	0.053	0.053	0.031	0.025	0.025	3.125	6.075	3.175	1.937	3.041	3.178	1.264
0.387	0.693	0.394	0.24	0.383	0.402	0.16	0.054	0.175	0.053	0.053	0.031	0.025	0.025	3.125	6.075	3.175	1.937	3.041	3.178	1.264
0.387	0.693	0.394	0.24	0.383	0.402	0.16	0.054	0.175	0.053	0.053	0.031	0.025	0.025	3.125	6.075	3.175	1.937	3.041	3.178	1.264
0.397	0.687	0.391	0.246	0.386	0.407	0.16	0.055	0.176	0.053	0.053	0.03	0.024	0.025	3.208	6.026	3.156	1.982	3.06	3.212	1.261
0.397	0.687	0.391	0.246	0.386	0.407	0.16	0.055	0.176	0.053	0.053	0.03	0.024	0.025	3.208	6.026	3.156	1.982	3.06	3.212	1.261
0.408	0.687	0.386	0.247	0.388	0.402	0.159	0.056	0.177	0.053	0.053	0.03	0.024	0.025	3.292	6.026	3.111	1.991	3.078	3.177	1.255
0.408	0.687	0.386	0.247	0.388	0.402	0.159	0.056	0.177	0.053	0.053	0.03	0.024	0.025	3.292	6.026	3.111	1.991	3.078	3.177	1.255
0.419	0.673	0.39	0.244	0.39	0.4	0.158	0.055	0.177	0.053	0.053	0.031	0.025	0.025	3.382	5.911	3.142	1.97	3.092	3.159	1.25
0.42	0.67	0.393	0.247	0.391	0.399	0.158	0.054	0.176	0.053	0.053	0.031	0.024	0.025	3.387	5.876	3.172	1.989	3.102	3.152	1.248
0.416	0.67	0.396	0.249	0.388	0.399	0.158	0.055	0.177	0.053	0.053	0.031	0.024	0.025	3.355	5.88	3.192	2.005	3.08	3.152	1.251
0.416	0.67	0.396	0.249	0.388	0.399	0.158	0.055	0.177	0.053	0.053	0.031	0.024	0.025	3.355	5.88	3.192	2.005	3.08	3.152	1.251
0.421	0.669	0.391	0.248	0.39	0.397	0.157	0.054	0.177	0.054	0.053	0.03	0.025	0.025	3.399	5.871	3.157	2.001	3.093	3.135	1.244
0.419	0.675	0.389	0.248	0.389	0.397	0.158	0.054	0.176	0.053	0.053	0.03	0.025	0.025	3.376	5.918	3.136	2.004	3.081	3.139	1.247
0.419	0.675	0.389	0.248	0.389	0.397	0.158	0.054	0.176	0.053	0.053	0.03	0.025	0.025	3.376	5.918	3.136	2.004	3.081	3.139	1.247
0.409	0.678	0.391	0.25	0.388	0.399	0.158	0.054	0.177	0.053	0.053	0.03	0.024	0.025	3.301	5.947	3.148	2.016	3.079	3.154	1.247
0.407	0.679	0.391	0.253	0.39	0.403	0.158	0.054	0.178	0.053	0.053	0.03	0.024	0.024	3.281	5.958	3.153	2.037	3.09	3.184	1.248
0.41	0.673	0.39	0.254	0.388	0.405	0.158	0.055	0.178	0.054	0.053	0.031	0.024	0.024	3.311	5.905	3.146	2.045	3.08	3.199	1.245
