b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.464	0.687	0.407	0.24	0.387	0.385	0.137	0.046	0.167	0.051	0.054	0.031	0.025	0.026	3.626	5.462	3.183	1.873	3.013	2.997	1.069
0.471	0.684	0.401	0.243	0.388	0.384	0.137	0.046	0.167	0.051	0.054	0.031	0.026	0.027	3.678	5.436	3.131	1.899	3.025	2.993	1.07
0.466	0.693	0.395	0.241	0.386	0.387	0.137	0.047	0.167	0.052	0.054	0.032	0.026	0.027	3.638	5.508	3.09	1.885	3.011	3.011	1.065
0.475	0.691	0.4	0.24	0.384	0.388	0.138	0.047	0.167	0.05	0.054	0.031	0.025	0.026	3.712	5.488	3.122	1.873	2.99	3.02	1.072
0.475	0.691	0.4	0.24	0.384	0.388	0.138	0.047	0.167	0.05	0.054	0.031	0.025	0.026	3.712	5.488	3.122	1.873	2.99	3.02	1.072
0.474	0.687	0.394	0.245	0.385	0.388	0.138	0.047	0.166	0.051	0.054	0.031	0.026	0.026	3.704	5.457	3.081	1.916	3	3.018	1.075
0.471	0.691	0.395	0.241	0.387	0.386	0.137	0.046	0.166	0.051	0.054	0.032	0.026	0.027	3.674	5.492	3.088	1.888	3.015	3.007	1.07
0.47	0.694	0.394	0.242	0.385	0.384	0.138	0.045	0.166	0.051	0.054	0.031	0.026	0.027	3.673	5.518	3.078	1.89	3.001	2.989	1.073
0.467	0.692	0.395	0.243	0.387	0.383	0.138	0.046	0.166	0.051	0.054	0.031	0.026	0.027	3.645	5.496	3.09	1.901	3.019	2.98	1.077
0.467	0.692	0.395	0.243	0.387	0.383	0.138	0.046	0.166	0.051	0.054	0.031	0.026	0.027	3.645	5.496	3.09	1.901	3.019	2.98	1.077
0.451	0.698	0.398	0.239	0.389	0.387	0.138	0.047	0.166	0.051	0.054	0.032	0.026	0.026	3.524	5.543	3.108	1.865	3.033	3.013	1.071
0.448	0.705	0.393	0.237	0.387	0.387	0.138	0.047	0.164	0.05	0.055	0.033	0.026	0.027	3.498	5.598	3.068	1.852	3.018	3.012	1.076
0.448	0.702	0.398	0.237	0.385	0.387	0.137	0.048	0.164	0.05	0.054	0.032	0.026	0.027	3.498	5.578	3.107	1.852	3.003	3.014	1.07
0.434	0.703	0.402	0.239	0.384	0.389	0.137	0.047	0.164	0.051	0.054	0.032	0.026	0.026	3.393	5.584	3.142	1.868	2.993	3.027	1.069
0.442	0.696	0.406	0.238	0.382	0.39	0.137	0.048	0.164	0.052	0.054	0.032	0.026	0.026	3.454	5.53	3.17	1.861	2.976	3.039	1.067
0.442	0.696	0.406	0.238	0.382	0.39	0.137	0.048	0.164	0.052	0.054	0.032	0.026	0.026	3.454	5.53	3.17	1.861	2.976	3.039	1.067
0.439	0.697	0.404	0.235	0.381	0.394	0.137	0.047	0.164	0.052	0.055	0.033	0.026	0.026	3.429	5.534	3.156	1.841	2.973	3.066	1.068
0.443	0.696	0.408	0.237	0.385	0.391	0.139	0.046	0.163	0.052	0.055	0.032	0.025	0.026	3.461	5.527	3.189	1.85	2.999	3.044	1.081
0.443	0.696	0.408	0.237	0.385	0.391	0.139	0.046	0.163	0.052	0.055	0.032	0.025	0.026	3.461	5.527	3.189	1.85	2.999	3.044	1.081
0.44	0.694	0.408	0.239	0.385	0.39	0.139	0.046	0.163	0.052	0.055	0.032	0.026	0.026	3.436	5.509	3.191	1.868	2.998	3.036	1.081
0.445	0.696	0.404	0.238	0.382	0.39	0.14	0.046	0.164	0.051	0.054	0.032	0.026	0.026	3.477	5.527	3.159	1.86	2.98	3.04	1.087
0.463	0.69	0.404	0.241	0.379	0.388	0.14	0.047	0.165	0.049	0.052	0.032	0.026	0.026	3.619	5.482	3.158	1.882	2.954	3.02	1.091
0.475	0.695	0.397	0.238	0.38	0.39	0.14	0.048	0.166	0.049	0.053	0.032	0.025	0.026	3.71	5.52	3.099	1.863	2.959	3.035	1.087
0.473	0.694	0.401	0.238	0.375	0.389	0.14	0.047	0.166	0.05	0.052	0.032	0.026	0.026	3.698	5.512	3.137	1.859	2.924	3.028	1.092
0.473	0.703	0.396	0.243	0.373	0.39	0.14	0.046	0.165	0.049	0.052	0.031	0.025	0.026	3.692	5.581	3.097	1.901	2.903	3.036	1.089
0.471	0.702	0.396	0.245	0.376	0.39	0.139	0.046	0.163	0.048	0.051	0.031	0.025	0.025	3.678	5.575	3.094	1.917	2.928	3.037	1.082
0.47	0.698	0.398	0.244	0.372	0.392	0.14	0.046	0.163	0.048	0.051	0.031	0.025	0.026	3.674	5.543	3.108	1.904	2.901	3.049	1.087
0.47	0.698	0.398	0.244	0.372	0.392	0.14	0.046	0.163	0.048	0.051	0.031	0.025	0.026	3.674	5.543	3.108	1.904	2.901	3.049	1.087
0.484	0.698	0.393	0.24	0.374	0.391	0.14	0.045	0.163	0.048	0.052	0.032	0.026	0.026	3.781	5.54	3.073	1.875	2.912	3.044	1.091
0.488	0.695	0.393	0.241	0.38	0.391	0.139	0.045	0.164	0.049	0.053	0.031	0.025	0.026	3.806	5.517	3.067	1.881	2.964	3.046	1.078
0.483	0.69	0.397	0.237	0.383	0.391	0.136	0.045	0.164	0.05	0.053	0.032	0.026	0.026	3.773	5.48	3.098	1.851	2.982	3.045	1.062
0.489	0.69	0.395	0.237	0.381	0.391	0.137	0.045	0.164	0.05	0.053	0.032	0.025	0.026	3.818	5.477	3.088	1.852	2.967	3.043	1.063
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.486	0.688	0.394	0.239	0.382	0.391	0.137	0.046	0.163	0.051	0.054	0.032	0.026	0.026	3.796	5.46	3.079	1.871	2.978	3.047	1.064
0.49	0.683	0.395	0.237	0.381	0.395	0.138	0.045	0.162	0.051	0.055	0.033	0.026	0.026	3.823	5.423	3.088	1.855	2.97	3.073	1.077
0.493	0.68	0.402	0.232	0.379	0.392	0.137	0.045	0.161	0.05	0.053	0.033	0.026	0.026	3.847	5.401	3.144	1.814	2.951	3.052	1.066
0.493	0.68	0.402	0.232	0.379	0.392	0.137	0.045	0.161	0.05	0.053	0.033	0.026	0.026	3.847	5.401	3.144	1.814	2.951	3.052	1.066
0.501	0.678	0.405	0.231	0.381	0.393	0.137	0.045	0.161	0.05	0.054	0.032	0.025	0.026	3.909	5.38	3.162	1.805	2.97	3.06	1.069
0.507	0.678	0.405	0.23	0.386	0.388	0.138	0.045	0.161	0.049	0.053	0.031	0.025	0.026	3.959	5.383	3.163	1.796	3.008	3.018	1.076
0.503	0.68	0.403	0.231	0.385	0.389	0.137	0.044	0.162	0.049	0.053	0.031	0.025	0.026	3.927	5.399	3.145	1.805	3.002	3.027	1.068
0.502	0.679	0.404	0.231	0.386	0.388	0.139	0.044	0.161	0.049	0.052	0.031	0.025	0.026	3.917	5.388	3.156	1.806	3.008	3.017	1.079
0.495	0.685	0.401	0.236	0.386	0.385	0.139	0.043	0.161	0.049	0.052	0.031	0.025	0.026	3.862	5.438	3.135	1.847	3.007	3	1.081
0.499	0.678	0.402	0.239	0.383	0.386	0.139	0.044	0.161	0.049	0.051	0.031	0.025	0.026	3.895	5.386	3.143	1.869	2.987	3.006	1.084
0.499	0.678	0.402	0.239	0.383	0.386	0.139	0.044	0.161	0.049	0.051	0.031	0.025	0.026	3.895	5.386	3.143	1.869	2.987	3.006	1.084
0.509	0.672	0.4	0.24	0.383	0.384	0.139	0.043	0.161	0.05	0.053	0.031	0.026	0.027	3.972	5.336	3.128	1.872	2.985	2.992	1.086
0.509	0.666	0.409	0.233	0.384	0.383	0.139	0.043	0.162	0.05	0.053	0.032	0.026	0.027	3.976	5.287	3.194	1.822	2.992	2.978	1.085
0.509	0.666	0.409	0.233	0.384	0.383	0.139	0.043	0.162	0.05	0.053	0.032	0.026	0.027	3.976	5.287	3.194	1.822	2.992	2.978	1.085
0.508	0.675	0.404	0.235	0.384	0.38	0.139	0.043	0.163	0.05	0.052	0.032	0.026	0.027	3.964	5.358	3.153	1.84	2.996	2.962	1.086
0.496	0.677	0.403	0.236	0.382	0.383	0.139	0.041	0.165	0.049	0.054	0.031	0.026	0.027	3.867	5.38	3.152	1.848	2.979	2.981	1.083
0.495	0.678	0.399	0.236	0.382	0.386	0.139	0.042	0.165	0.051	0.054	0.032	0.026	0.027	3.865	5.386	3.122	1.848	2.979	3.002	1.086
0.495	0.678	0.399	0.236	0.382	0.386	0.139	0.042	0.165	0.051	0.054	0.032	0.026	0.027	3.865	5.386	3.122	1.848	2.979	3.002	1.086
0.488	0.682	0.397	0.24	0.381	0.387	0.139	0.041	0.165	0.05	0.053	0.032	0.026	0.026	3.808	5.417	3.103	1.874	2.966	3.011	1.085
0.487	0.689	0.397	0.234	0.384	0.393	0.14	0.041	0.165	0.05	0.055	0.032	0.025	0.025	3.799	5.47	3.105	1.832	2.99	3.06	1.087
0.487	0.689	0.397	0.234	0.384	0.393	0.14	0.041	0.165	0.05	0.055	0.032	0.025	0.025	3.799	5.47	3.105	1.832	2.99	3.06	1.087
0.487	0.689	0.397	0.234	0.384	0.393	0.14	0.041	0.165	0.05	0.055	0.032	0.025	0.025	3.799	5.47	3.105	1.832	2.99	3.06	1.087
0.474	0.692	0.398	0.236	0.383	0.39	0.139	0.042	0.165	0.049	0.054	0.032	0.026	0.026	3.697	5.501	3.106	1.843	2.987	3.037	1.084
0.474	0.692	0.398	0.236	0.383	0.39	0.139	0.042	0.165	0.049	0.054	0.032	0.026	0.026	3.697	5.501	3.106	1.843	2.987	3.037	1.084
0.474	0.692	0.398	0.236	0.383	0.39	0.139	0.042	0.165	0.049	0.054	0.032	0.026	0.026	3.697	5.501	3.106	1.843	2.987	3.037	1.084
0.474	0.692	0.398	0.236	0.383	0.39	0.139	0.042	0.165	0.049	0.054	0.032	0.026	0.026	3.697	5.501	3.106	1.843	2.987	3.037	1.084
0.469	0.694	0.397	0.234	0.385	0.389	0.14	0.042	0.165	0.049	0.054	0.032	0.026	0.026	3.663	5.516	3.099	1.832	3	3.031	1.087
0.469	0.694	0.397	0.234	0.385	0.389	0.14	0.042	0.165	0.049	0.054	0.032	0.026	0.026	3.663	5.516	3.099	1.832	3	3.031	1.087
0.471	0.698	0.395	0.234	0.384	0.391	0.139	0.042	0.165	0.049	0.053	0.032	0.026	0.026	3.677	5.544	3.088	1.833	2.995	3.047	1.085
0.468	0.7	0.4	0.233	0.382	0.389	0.139	0.042	0.164	0.048	0.053	0.032	0.026	0.026	3.655	5.56	3.127	1.822	2.975	3.026	1.082
0.451	0.708	0.401	0.233	0.381	0.39	0.139	0.045	0.164	0.048	0.053	0.032	0.026	0.026	3.521	5.623	3.131	1.818	2.97	3.036	1.084
0.449	0.709	0.402	0.23	0.379	0.389	0.139	0.044	0.164	0.048	0.053	0.033	0.026	0.027	3.502	5.629	3.142	1.798	2.956	3.032	1.082
0.447	0.708	0.405	0.231	0.379	0.388	0.139	0.043	0.163	0.049	0.052	0.033	0.026	0.026	3.489	5.622	3.162	1.806	2.954	3.018	1.083
0.444	0.707	0.406	0.23	0.374	0.388	0.139	0.043	0.163	0.048	0.053	0.033	0.027	0.027	3.464	5.617	3.173	1.797	2.918	3.023	1.082
0.445	0.708	0.409	0.228	0.375	0.389	0.139	0.044	0.164	0.047	0.053	0.032	0.026	0.026	3.478	5.62	3.194	1.784	2.926	3.032	1.084
0.448	0.708	0.412	0.226	0.376	0.385	0.138	0.045	0.164	0.047	0.053	0.031	0.026	0.027	3.499	5.622	3.218	1.764	2.931	3.001	1.077
0.444	0.708	0.412	0.226	0.375	0.384	0.138	0.044	0.165	0.047	0.053	0.032	0.027	0.027	3.47	5.623	3.215	1.766	2.925	2.987	1.074
0.456	0.704	0.406	0.231	0.375	0.382	0.138	0.046	0.166	0.046	0.053	0.032	0.027	0.027	3.563	5.597	3.171	1.804	2.92	2.974	1.071
0.461	0.712	0.4	0.232	0.375	0.381	0.139	0.046	0.164	0.047	0.052	0.031	0.026	0.027	3.596	5.658	3.125	1.811	2.924	2.967	1.081
0.461	0.712	0.4	0.232	0.375	0.381	0.139	0.046	0.164	0.047	0.052	0.031	0.026	0.027	3.596	5.658	3.125	1.811	2.924	2.967	1.081
0.461	0.712	0.4	0.232	0.375	0.381	0.139	0.046	0.164	0.047	0.052	0.031	0.026	0.027	3.596	5.658	3.125	1.811	2.924	2.967	1.081
0.461	0.712	0.4	0.232	0.375	0.381	0.139	0.046	0.164	0.047	0.052	0.031	0.026	0.027	3.596	5.658	3.125	1.811	2.924	2.967	1.081
0.458	0.713	0.398	0.236	0.373	0.381	0.139	0.045	0.165	0.047	0.052	0.032	0.026	0.027	3.575	5.661	3.11	1.846	2.906	2.963	1.08
0.462	0.712	0.397	0.235	0.374	0.38	0.139	0.045	0.165	0.048	0.051	0.032	0.026	0.027	3.606	5.659	3.1	1.837	2.916	2.96	1.085
0.462	0.712	0.395	0.234	0.374	0.381	0.139	0.045	0.165	0.048	0.051	0.032	0.027	0.028	3.603	5.652	3.087	1.829	2.912	2.966	1.081
0.462	0.712	0.395	0.234	0.374	0.381	0.139	0.045	0.165	0.048	0.051	0.032	0.027	0.028	3.603	5.652	3.087	1.829	2.912	2.966	1.081
0.458	0.709	0.395	0.235	0.375	0.382	0.139	0.045	0.165	0.048	0.052	0.032	0.027	0.027	3.573	5.634	3.085	1.834	2.925	2.975	1.083
0.454	0.711	0.398	0.237	0.375	0.382	0.139	0.045	0.165	0.049	0.053	0.032	0.026	0.027	3.547	5.648	3.111	1.851	2.925	2.976	1.079
0.45	0.713	0.396	0.237	0.375	0.388	0.138	0.046	0.166	0.049	0.052	0.032	0.026	0.027	3.511	5.668	3.097	1.855	2.925	3.019	1.075
0.447	0.717	0.392	0.234	0.376	0.386	0.139	0.047	0.165	0.049	0.053	0.033	0.026	0.027	3.488	5.699	3.062	1.826	2.932	3.006	1.079
0.45	0.718	0.387	0.233	0.378	0.388	0.139	0.046	0.165	0.049	0.053	0.033	0.027	0.027	3.513	5.702	3.026	1.819	2.949	3.025	1.079
0.45	0.718	0.387	0.233	0.378	0.388	0.139	0.046	0.165	0.049	0.053	0.033	0.027	0.027	3.513	5.702	3.026	1.819	2.949	3.025	1.079
0.457	0.717	0.388	0.228	0.373	0.385	0.138	0.044	0.166	0.05	0.054	0.034	0.028	0.028	3.565	5.699	3.03	1.783	2.908	3	1.073
0.457	0.713	0.393	0.228	0.374	0.387	0.138	0.045	0.163	0.05	0.055	0.034	0.027	0.028	3.57	5.659	3.068	1.784	2.917	3.014	1.073
0.457	0.713	0.393	0.228	0.374	0.387	0.138	0.045	0.163	0.05	0.055	0.034	0.027	0.028	3.57	5.659	3.068	1.784	2.917	3.014	1.073
0.457	0.713	0.393	0.228	0.374	0.387	0.138	0.045	0.163	0.05	0.055	0.034	0.027	0.028	3.57	5.659	3.068	1.784	2.917	3.014	1.073
0.457	0.713	0.393	0.228	0.374	0.387	0.138	0.045	0.163	0.05	0.055	0.034	0.027	0.028	3.57	5.659	3.068	1.784	2.917	3.014	1.073
0.451	0.706	0.399	0.231	0.373	0.388	0.139	0.045	0.162	0.05	0.053	0.034	0.027	0.027	3.524	5.608	3.12	1.806	2.907	3.025	1.08
0.451	0.706	0.399	0.231	0.373	0.388	0.139	0.045	0.162	0.05	0.053	0.034	0.027	0.027	3.524	5.608	3.12	1.806	2.907	3.025	1.08
0.454	0.707	0.397	0.232	0.379	0.388	0.139	0.044	0.161	0.048	0.054	0.033	0.026	0.027	3.544	5.613	3.1	1.814	2.955	3.019	1.081
0.451	0.713	0.393	0.236	0.376	0.388	0.138	0.043	0.161	0.049	0.053	0.032	0.026	0.027	3.523	5.66	3.068	1.848	2.93	3.021	1.077
0.454	0.711	0.396	0.237	0.377	0.386	0.138	0.043	0.16	0.049	0.053	0.032	0.026	0.026	3.541	5.645	3.091	1.851	2.934	3.006	1.077
0.448	0.711	0.398	0.237	0.379	0.388	0.139	0.044	0.16	0.048	0.052	0.032	0.026	0.026	3.497	5.642	3.106	1.854	2.952	3.024	1.079
0.454	0.716	0.402	0.232	0.372	0.389	0.138	0.042	0.16	0.048	0.052	0.031	0.025	0.026	3.547	5.685	3.139	1.816	2.899	3.029	1.073
0.456	0.711	0.404	0.231	0.368	0.386	0.138	0.041	0.161	0.048	0.051	0.032	0.026	0.027	3.557	5.648	3.156	1.801	2.867	3.008	1.077
0.45	0.708	0.403	0.234	0.366	0.388	0.139	0.041	0.161	0.049	0.052	0.032	0.027	0.027	3.513	5.625	3.15	1.827	2.852	3.024	1.084
0.449	0.707	0.407	0.233	0.365	0.389	0.14	0.04	0.162	0.049	0.051	0.033	0.026	0.027	3.5	5.614	3.182	1.825	2.845	3.026	1.087
0.446	0.708	0.408	0.233	0.364	0.388	0.139	0.038	0.162	0.049	0.051	0.033	0.027	0.027	3.48	5.623	3.188	1.82	2.837	3.018	1.083
0.446	0.708	0.408	0.233	0.364	0.388	0.139	0.038	0.162	0.049	0.051	0.033	0.027	0.027	3.48	5.623	3.188	1.82	2.837	3.018	1.083
0.448	0.707	0.407	0.235	0.362	0.388	0.137	0.038	0.162	0.049	0.052	0.032	0.027	0.027	3.497	5.616	3.183	1.833	2.823	3.025	1.07
0.44	0.703	0.409	0.238	0.367	0.39	0.138	0.038	0.163	0.049	0.053	0.032	0.026	0.026	3.431	5.582	3.192	1.858	2.863	3.038	1.074
0.452	0.703	0.407	0.234	0.373	0.392	0.138	0.039	0.163	0.049	0.053	0.032	0.025	0.026	3.529	5.586	3.177	1.83	2.91	3.053	1.071
0.455	0.701	0.404	0.233	0.378	0.389	0.139	0.04	0.165	0.049	0.054	0.032	0.026	0.026	3.553	5.572	3.156	1.819	2.949	3.029	1.08
0.463	0.694	0.406	0.23	0.379	0.392	0.137	0.038	0.164	0.05	0.054	0.032	0.026	0.027	3.611	5.515	3.17	1.795	2.952	3.053	1.063
0.461	0.689	0.406	0.235	0.381	0.39	0.137	0.038	0.163	0.051	0.054	0.032	0.026	0.027	3.595	5.472	3.171	1.836	2.97	3.039	1.07
0.469	0.688	0.407	0.231	0.381	0.389	0.138	0.038	0.163	0.052	0.054	0.032	0.026	0.026	3.661	5.467	3.184	1.81	2.972	3.032	1.074
0.469	0.688	0.407	0.231	0.381	0.389	0.138	0.038	0.163	0.052	0.054	0.032	0.026	0.026	3.661	5.467	3.184	1.81	2.972	3.032	1.074
0.469	0.692	0.403	0.232	0.385	0.388	0.138	0.038	0.164	0.052	0.053	0.031	0.026	0.026	3.659	5.497	3.151	1.813	3.003	3.018	1.071
0.473	0.689	0.401	0.232	0.387	0.389	0.137	0.039	0.164	0.051	0.053	0.032	0.026	0.026	3.689	5.476	3.132	1.813	3.018	3.032	1.07
0.473	0.689	0.401	0.232	0.387	0.389	0.137	0.039	0.164	0.051	0.053	0.032	0.026	0.026	3.689	5.476	3.132	1.813	3.018	3.032	1.07
0.473	0.694	0.4	0.232	0.383	0.389	0.137	0.039	0.164	0.051	0.053	0.032	0.026	0.026	3.688	5.514	3.124	1.814	2.986	3.03	1.07
0.473	0.694	0.4	0.232	0.383	0.389	0.137	0.039	0.164	0.051	0.053	0.032	0.026	0.026	3.688	5.514	3.124	1.814	2.986	3.03	1.07
0.473	0.694	0.4	0.232	0.383	0.389	0.137	0.039	0.164	0.051	0.053	0.032	0.026	0.026	3.688	5.514	3.124	1.814	2.986	3.03	1.07
0.466	0.695	0.399	0.234	0.384	0.389	0.138	0.037	0.164	0.051	0.054	0.032	0.026	0.026	3.634	5.519	3.119	1.831	2.989	3.027	1.075
0.466	0.695	0.399	0.234	0.384	0.389	0.138	0.037	0.164	0.051	0.054	0.032	0.026	0.026	3.634	5.519	3.119	1.831	2.989	3.027	1.075
0.466	0.695	0.399	0.234	0.384	0.389	0.138	0.037	0.164	0.051	0.054	0.032	0.026	0.026	3.634	5.519	3.119	1.831	2.989	3.027	1.075
0.464	0.693	0.399	0.234	0.381	0.389	0.139	0.037	0.163	0.051	0.054	0.033	0.026	0.027	3.619	5.505	3.119	1.828	2.971	3.027	1.079
0.47	0.69	0.401	0.233	0.381	0.39	0.138	0.037	0.163	0.05	0.055	0.033	0.026	0.027	3.662	5.482	3.132	1.82	2.972	3.036	1.076
0.47	0.69	0.401	0.233	0.381	0.39	0.138	0.037	0.163	0.05	0.055	0.033	0.026	0.027	3.662	5.482	3.132	1.82	2.972	3.036	1.076
0.47	0.69	0.401	0.233	0.381	0.39	0.138	0.037	0.163	0.05	0.055	0.033	0.026	0.027	3.662	5.482	3.132	1.82	2.972	3.036	1.076
0.465	0.693	0.398	0.234	0.383	0.39	0.138	0.038	0.164	0.05	0.055	0.033	0.026	0.027	3.627	5.502	3.109	1.828	2.985	3.038	1.078
0.465	0.693	0.398	0.234	0.383	0.39	0.138	0.038	0.164	0.05	0.055	0.033	0.026	0.027	3.627	5.502	3.109	1.828	2.985	3.038	1.078
0.465	0.693	0.398	0.234	0.383	0.39	0.138	0.038	0.164	0.05	0.055	0.033	0.026	0.027	3.627	5.502	3.109	1.828	2.985	3.038	1.078
0.465	0.693	0.398	0.234	0.383	0.39	0.138	0.038	0.164	0.05	0.055	0.033	0.026	0.027	3.627	5.502	3.109	1.828	2.985	3.038	1.078
0.465	0.693	0.398	0.234	0.383	0.39	0.138	0.038	0.164	0.05	0.055	0.033	0.026	0.027	3.627	5.502	3.109	1.828	2.985	3.038	1.078
0.465	0.693	0.398	0.234	0.383	0.39	0.138	0.038	0.164	0.05	0.055	0.033	0.026	0.027	3.627	5.502	3.109	1.828	2.985	3.038	1.078
0.465	0.693	0.398	0.234	0.383	0.39	0.138	0.038	0.164	0.05	0.055	0.033	0.026	0.027	3.627	5.502	3.109	1.828	2.985	3.038	1.078
0.47	0.691	0.397	0.233	0.383	0.391	0.138	0.039	0.164	0.05	0.055	0.033	0.026	0.027	3.67	5.486	3.106	1.824	2.988	3.045	1.077
0.47	0.691	0.397	0.233	0.383	0.391	0.138	0.039	0.164	0.05	0.055	0.033	0.026	0.027	3.67	5.486	3.106	1.824	2.988	3.045	1.077
0.479	0.689	0.4	0.231	0.382	0.393	0.138	0.039	0.164	0.051	0.054	0.033	0.026	0.026	3.735	5.47	3.124	1.806	2.98	3.063	1.072
0.47	0.696	0.398	0.229	0.38	0.387	0.138	0.039	0.162	0.05	0.054	0.033	0.027	0.027	3.666	5.531	3.111	1.793	2.959	3.017	1.074
0.47	0.696	0.398	0.229	0.38	0.387	0.138	0.039	0.162	0.05	0.054	0.033	0.027	0.027	3.666	5.531	3.111	1.793	2.959	3.017	1.074
0.474	0.695	0.398	0.228	0.38	0.389	0.137	0.039	0.162	0.049	0.054	0.033	0.027	0.027	3.699	5.516	3.113	1.783	2.959	3.029	1.07
0.478	0.695	0.4	0.227	0.379	0.391	0.137	0.039	0.162	0.049	0.054	0.033	0.026	0.027	3.732	5.521	3.123	1.773	2.957	3.042	1.07
0.471	0.697	0.4	0.234	0.377	0.39	0.137	0.039	0.161	0.049	0.053	0.032	0.026	0.027	3.672	5.536	3.122	1.827	2.94	3.04	1.069
0.47	0.698	0.402	0.231	0.376	0.39	0.136	0.039	0.162	0.049	0.053	0.032	0.026	0.026	3.664	5.545	3.143	1.806	2.929	3.038	1.062
0.478	0.693	0.403	0.233	0.376	0.387	0.137	0.038	0.162	0.049	0.053	0.031	0.026	0.027	3.726	5.502	3.147	1.823	2.932	3.015	1.064
0.469	0.696	0.403	0.231	0.375	0.389	0.137	0.037	0.162	0.05	0.052	0.033	0.026	0.027	3.655	5.529	3.148	1.806	2.921	3.031	1.064
0.477	0.695	0.401	0.228	0.375	0.391	0.136	0.038	0.162	0.049	0.053	0.033	0.026	0.027	3.72	5.515	3.132	1.786	2.926	3.044	1.058
0.479	0.693	0.403	0.229	0.373	0.388	0.136	0.037	0.162	0.049	0.052	0.033	0.027	0.027	3.736	5.499	3.149	1.792	2.911	3.018	1.061
0.483	0.694	0.399	0.229	0.375	0.386	0.136	0.038	0.163	0.048	0.053	0.033	0.027	0.028	3.768	5.514	3.118	1.791	2.921	3.002	1.058
0.485	0.7	0.393	0.233	0.373	0.385	0.136	0.038	0.164	0.048	0.053	0.032	0.027	0.027	3.784	5.559	3.066	1.824	2.909	2.999	1.058
0.469	0.703	0.398	0.232	0.377	0.389	0.137	0.038	0.164	0.049	0.053	0.032	0.026	0.027	3.656	5.581	3.106	1.815	2.936	3.029	1.064
0.465	0.699	0.399	0.236	0.376	0.389	0.137	0.039	0.164	0.049	0.053	0.032	0.026	0.026	3.624	5.555	3.118	1.848	2.93	3.026	1.066
0.457	0.703	0.396	0.238	0.376	0.389	0.137	0.038	0.164	0.05	0.054	0.032	0.026	0.027	3.563	5.585	3.093	1.861	2.929	3.031	1.069
0.459	0.701	0.396	0.237	0.378	0.388	0.138	0.038	0.164	0.051	0.054	0.032	0.026	0.027	3.581	5.57	3.097	1.856	2.945	3.025	1.073
0.455	0.708	0.394	0.238	0.374	0.391	0.139	0.038	0.163	0.05	0.054	0.032	0.026	0.027	3.546	5.624	3.08	1.864	2.916	3.041	1.079
0.463	0.704	0.396	0.238	0.377	0.389	0.139	0.037	0.164	0.05	0.053	0.032	0.026	0.026	3.608	5.591	3.093	1.858	2.936	3.027	1.079
0.464	0.708	0.394	0.233	0.379	0.391	0.138	0.037	0.165	0.05	0.054	0.032	0.026	0.026	3.619	5.623	3.082	1.824	2.957	3.041	1.074
0.472	0.703	0.396	0.232	0.377	0.391	0.138	0.037	0.165	0.049	0.053	0.032	0.026	0.026	3.68	5.588	3.093	1.815	2.94	3.045	1.076
0.472	0.703	0.396	0.232	0.377	0.391	0.138	0.037	0.165	0.049	0.053	0.032	0.026	0.026	3.68	5.588	3.093	1.815	2.94	3.045	1.076
