b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.345	0.721	0.406	0.238	0.392	0.402	0.149	0.077	0.194	0.055	0.058	0.034	0.025	0.025	2.771	6.077	3.224	1.893	3.083	3.155	1.168
0.343	0.725	0.404	0.241	0.389	0.4	0.149	0.076	0.194	0.055	0.057	0.033	0.026	0.025	2.752	6.111	3.21	1.915	3.065	3.141	1.172
0.343	0.72	0.406	0.242	0.388	0.398	0.149	0.076	0.194	0.054	0.057	0.033	0.026	0.026	2.753	6.061	3.228	1.925	3.055	3.123	1.166
0.345	0.727	0.408	0.238	0.387	0.397	0.15	0.077	0.193	0.054	0.057	0.032	0.026	0.025	2.766	6.125	3.24	1.894	3.044	3.116	1.179
0.345	0.727	0.408	0.238	0.387	0.397	0.15	0.077	0.193	0.054	0.057	0.032	0.026	0.025	2.766	6.125	3.24	1.894	3.044	3.116	1.179
0.353	0.73	0.402	0.237	0.387	0.403	0.151	0.078	0.193	0.055	0.056	0.033	0.025	0.025	2.832	6.145	3.19	1.886	3.047	3.163	1.183
0.351	0.731	0.404	0.237	0.388	0.404	0.151	0.077	0.193	0.055	0.056	0.033	0.025	0.025	2.816	6.154	3.208	1.885	3.054	3.166	1.185
0.343	0.737	0.4	0.239	0.388	0.405	0.152	0.076	0.192	0.054	0.056	0.033	0.025	0.025	2.751	6.2	3.177	1.9	3.056	3.179	1.191
0.347	0.739	0.395	0.239	0.389	0.407	0.152	0.076	0.193	0.055	0.056	0.033	0.025	0.024	2.779	6.223	3.142	1.9	3.06	3.195	1.195
0.348	0.736	0.399	0.24	0.383	0.406	0.153	0.076	0.194	0.054	0.055	0.033	0.025	0.024	2.792	6.197	3.17	1.909	3.014	3.185	1.202
0.35	0.729	0.403	0.242	0.384	0.405	0.153	0.076	0.194	0.053	0.055	0.033	0.025	0.024	2.807	6.144	3.196	1.926	3.022	3.172	1.199
0.361	0.737	0.394	0.238	0.385	0.406	0.152	0.075	0.193	0.053	0.055	0.033	0.025	0.024	2.892	6.209	3.124	1.893	3.027	3.185	1.193
0.361	0.737	0.394	0.238	0.385	0.406	0.152	0.075	0.193	0.053	0.055	0.033	0.025	0.024	2.892	6.209	3.124	1.893	3.027	3.185	1.193
0.361	0.737	0.396	0.238	0.384	0.405	0.152	0.074	0.194	0.052	0.055	0.032	0.025	0.024	2.895	6.207	3.14	1.895	3.024	3.177	1.192
0.358	0.729	0.405	0.241	0.384	0.404	0.152	0.075	0.193	0.052	0.053	0.032	0.025	0.025	2.871	6.142	3.214	1.912	3.017	3.17	1.191
0.36	0.73	0.402	0.239	0.386	0.401	0.153	0.074	0.194	0.053	0.054	0.032	0.025	0.025	2.887	6.151	3.189	1.899	3.037	3.143	1.202
0.364	0.726	0.405	0.236	0.39	0.399	0.153	0.074	0.194	0.052	0.054	0.032	0.025	0.025	2.918	6.117	3.215	1.876	3.064	3.126	1.203
0.361	0.723	0.412	0.234	0.387	0.401	0.154	0.076	0.195	0.052	0.054	0.032	0.025	0.025	2.898	6.097	3.269	1.856	3.047	3.147	1.206
0.368	0.723	0.407	0.239	0.393	0.398	0.153	0.076	0.195	0.052	0.056	0.031	0.024	0.024	2.954	6.096	3.228	1.899	3.087	3.124	1.203
0.361	0.719	0.409	0.244	0.393	0.402	0.153	0.076	0.194	0.052	0.054	0.031	0.024	0.024	2.899	6.054	3.243	1.934	3.087	3.153	1.201
0.361	0.719	0.409	0.244	0.393	0.402	0.153	0.076	0.194	0.052	0.054	0.031	0.024	0.024	2.899	6.054	3.243	1.934	3.087	3.153	1.201
0.365	0.716	0.408	0.244	0.397	0.401	0.154	0.077	0.193	0.052	0.055	0.031	0.024	0.024	2.924	6.028	3.237	1.939	3.123	3.141	1.207
0.365	0.716	0.408	0.244	0.397	0.401	0.154	0.077	0.193	0.052	0.055	0.031	0.024	0.024	2.924	6.028	3.237	1.939	3.123	3.141	1.207
0.365	0.716	0.408	0.244	0.397	0.401	0.154	0.077	0.193	0.052	0.055	0.031	0.024	0.024	2.924	6.028	3.237	1.939	3.123	3.141	1.207
0.364	0.717	0.409	0.244	0.395	0.399	0.153	0.076	0.193	0.052	0.055	0.031	0.024	0.024	2.922	6.04	3.246	1.938	3.109	3.127	1.202
0.367	0.715	0.41	0.245	0.396	0.396	0.153	0.077	0.193	0.052	0.055	0.031	0.024	0.024	2.944	6.024	3.25	1.949	3.115	3.108	1.2
0.373	0.711	0.404	0.25	0.393	0.397	0.153	0.076	0.192	0.054	0.054	0.031	0.024	0.024	2.988	5.989	3.211	1.988	3.09	3.11	1.198
0.373	0.711	0.404	0.25	0.393	0.397	0.153	0.076	0.192	0.054	0.054	0.031	0.024	0.024	2.988	5.989	3.211	1.988	3.09	3.11	1.198
0.382	0.72	0.403	0.246	0.39	0.396	0.153	0.076	0.192	0.054	0.053	0.03	0.024	0.024	3.066	6.061	3.199	1.95	3.065	3.107	1.199
0.38	0.718	0.404	0.248	0.387	0.393	0.153	0.075	0.191	0.053	0.053	0.03	0.024	0.025	3.047	6.043	3.203	1.968	3.044	3.08	1.2
0.371	0.72	0.404	0.249	0.385	0.394	0.153	0.075	0.191	0.053	0.053	0.031	0.025	0.025	2.973	6.056	3.207	1.98	3.028	3.088	1.198
0.371	0.72	0.404	0.249	0.385	0.394	0.153	0.075	0.191	0.053	0.053	0.031	0.025	0.025	2.973	6.056	3.207	1.98	3.028	3.088	1.198
0.373	0.72	0.406	0.251	0.385	0.396	0.153	0.074	0.19	0.053	0.052	0.03	0.024	0.024	2.991	6.058	3.225	1.989	3.027	3.103	1.197
0.376	0.717	0.407	0.247	0.389	0.395	0.154	0.074	0.19	0.053	0.052	0.03	0.024	0.024	3.008	6.03	3.229	1.958	3.055	3.099	1.205
0.373	0.721	0.405	0.248	0.388	0.393	0.154	0.075	0.188	0.053	0.053	0.03	0.024	0.024	2.986	6.059	3.215	1.971	3.048	3.085	1.211
0.368	0.725	0.404	0.244	0.387	0.392	0.154	0.074	0.188	0.053	0.054	0.031	0.025	0.025	2.951	6.09	3.205	1.935	3.039	3.075	1.205
0.376	0.72	0.397	0.246	0.387	0.394	0.154	0.074	0.187	0.053	0.056	0.031	0.025	0.025	3.015	6.047	3.152	1.959	3.046	3.088	1.207
0.376	0.72	0.397	0.246	0.387	0.394	0.154	0.074	0.187	0.053	0.056	0.031	0.025	0.025	3.015	6.047	3.152	1.959	3.046	3.088	1.207
0.373	0.728	0.396	0.243	0.389	0.398	0.155	0.074	0.188	0.054	0.054	0.031	0.025	0.024	2.984	6.121	3.145	1.93	3.058	3.119	1.212
0.373	0.728	0.396	0.243	0.389	0.398	0.155	0.074	0.188	0.054	0.054	0.031	0.025	0.024	2.984	6.121	3.145	1.93	3.058	3.119	1.212
0.374	0.728	0.397	0.242	0.388	0.399	0.154	0.074	0.187	0.054	0.054	0.031	0.025	0.024	2.997	6.116	3.153	1.922	3.055	3.13	1.211
0.375	0.735	0.392	0.241	0.392	0.399	0.154	0.073	0.19	0.053	0.054	0.031	0.024	0.024	3.004	6.179	3.109	1.918	3.083	3.125	1.211
0.368	0.728	0.393	0.243	0.391	0.4	0.154	0.071	0.19	0.053	0.055	0.031	0.025	0.025	2.942	6.119	3.122	1.93	3.073	3.14	1.208
0.35	0.732	0.397	0.249	0.386	0.399	0.153	0.072	0.189	0.052	0.055	0.032	0.025	0.025	2.804	6.155	3.153	1.978	3.037	3.125	1.199
0.35	0.732	0.397	0.249	0.386	0.399	0.153	0.072	0.189	0.052	0.055	0.032	0.025	0.025	2.804	6.155	3.153	1.978	3.037	3.125	1.199
0.35	0.732	0.397	0.249	0.386	0.399	0.153	0.072	0.189	0.052	0.055	0.032	0.025	0.025	2.804	6.155	3.153	1.978	3.037	3.125	1.199
0.35	0.732	0.397	0.249	0.386	0.399	0.153	0.072	0.189	0.052	0.055	0.032	0.025	0.025	2.804	6.155	3.153	1.978	3.037	3.125	1.199
0.343	0.734	0.402	0.243	0.388	0.399	0.152	0.073	0.188	0.052	0.056	0.032	0.025	0.025	2.744	6.167	3.193	1.934	3.054	3.13	1.195
0.352	0.73	0.405	0.243	0.386	0.397	0.152	0.074	0.187	0.052	0.055	0.032	0.025	0.025	2.822	6.131	3.212	1.929	3.034	3.11	1.194
0.353	0.726	0.412	0.243	0.381	0.398	0.153	0.073	0.188	0.052	0.055	0.032	0.025	0.025	2.831	6.101	3.268	1.928	2.998	3.124	1.198
0.363	0.721	0.407	0.241	0.386	0.396	0.152	0.071	0.188	0.054	0.055	0.032	0.025	0.025	2.908	6.063	3.234	1.917	3.036	3.103	1.195
0.368	0.718	0.405	0.241	0.387	0.393	0.152	0.071	0.188	0.055	0.055	0.032	0.026	0.026	2.946	6.038	3.221	1.914	3.046	3.087	1.19
0.371	0.719	0.405	0.239	0.388	0.394	0.152	0.071	0.189	0.055	0.055	0.032	0.026	0.025	2.968	6.041	3.217	1.903	3.049	3.091	1.192
0.382	0.711	0.398	0.243	0.39	0.396	0.152	0.071	0.188	0.055	0.055	0.032	0.025	0.025	3.06	5.975	3.164	1.93	3.071	3.105	1.189
0.385	0.714	0.399	0.242	0.392	0.395	0.152	0.072	0.188	0.055	0.056	0.031	0.025	0.025	3.08	5.999	3.17	1.92	3.083	3.101	1.189
0.37	0.713	0.405	0.243	0.393	0.4	0.152	0.072	0.189	0.055	0.056	0.032	0.025	0.024	2.959	5.992	3.217	1.928	3.095	3.136	1.192
0.37	0.713	0.405	0.243	0.393	0.4	0.152	0.072	0.189	0.055	0.056	0.032	0.025	0.024	2.959	5.992	3.217	1.928	3.095	3.136	1.192
0.361	0.717	0.405	0.242	0.389	0.399	0.152	0.073	0.189	0.055	0.055	0.033	0.025	0.025	2.891	6.03	3.218	1.924	3.063	3.129	1.191
0.367	0.72	0.398	0.245	0.388	0.398	0.15	0.072	0.188	0.054	0.056	0.032	0.025	0.025	2.936	6.051	3.164	1.947	3.054	3.125	1.177
0.367	0.725	0.398	0.244	0.387	0.4	0.15	0.072	0.188	0.054	0.056	0.031	0.025	0.025	2.937	6.091	3.158	1.936	3.046	3.138	1.173
0.373	0.721	0.396	0.246	0.39	0.399	0.149	0.071	0.188	0.053	0.056	0.032	0.024	0.025	2.985	6.062	3.142	1.952	3.07	3.128	1.171
0.359	0.718	0.395	0.253	0.393	0.397	0.148	0.071	0.188	0.055	0.056	0.032	0.025	0.025	2.876	6.037	3.142	2.01	3.089	3.115	1.164
0.37	0.724	0.388	0.249	0.396	0.396	0.151	0.073	0.187	0.057	0.057	0.032	0.025	0.025	2.966	6.079	3.083	1.982	3.117	3.104	1.182
0.37	0.724	0.388	0.249	0.396	0.396	0.151	0.073	0.187	0.057	0.057	0.032	0.025	0.025	2.966	6.079	3.083	1.982	3.117	3.104	1.182
0.375	0.719	0.391	0.255	0.4	0.393	0.151	0.072	0.186	0.057	0.057	0.03	0.024	0.025	3.002	6.035	3.112	2.024	3.147	3.082	1.187
0.369	0.713	0.392	0.253	0.402	0.4	0.15	0.071	0.187	0.057	0.057	0.032	0.024	0.024	2.954	5.993	3.115	2.014	3.158	3.139	1.173
0.366	0.712	0.395	0.252	0.398	0.399	0.15	0.071	0.188	0.057	0.057	0.032	0.025	0.025	2.928	5.98	3.139	2.004	3.131	3.126	1.177
0.358	0.716	0.398	0.252	0.399	0.4	0.151	0.071	0.187	0.058	0.057	0.031	0.024	0.024	2.862	6.014	3.162	2.004	3.139	3.136	1.185
0.358	0.716	0.398	0.252	0.399	0.4	0.151	0.071	0.187	0.058	0.057	0.031	0.024	0.024	2.862	6.014	3.162	2.004	3.139	3.136	1.185
0.358	0.716	0.398	0.252	0.399	0.4	0.151	0.071	0.187	0.058	0.057	0.031	0.024	0.024	2.862	6.014	3.162	2.004	3.139	3.136	1.185
0.358	0.716	0.398	0.252	0.399	0.4	0.151	0.071	0.187	0.058	0.057	0.031	0.024	0.024	2.862	6.014	3.162	2.004	3.139	3.136	1.185
0.358	0.716	0.398	0.252	0.399	0.4	0.151	0.071	0.187	0.058	0.057	0.031	0.024	0.024	2.862	6.014	3.162	2.004	3.139	3.136	1.185
0.356	0.725	0.396	0.25	0.399	0.401	0.151	0.071	0.187	0.057	0.056	0.031	0.024	0.024	2.846	6.092	3.147	1.989	3.136	3.143	1.187
0.35	0.723	0.399	0.248	0.401	0.4	0.152	0.071	0.188	0.058	0.057	0.031	0.024	0.024	2.801	6.073	3.173	1.971	3.153	3.137	1.188
0.35	0.723	0.399	0.248	0.401	0.4	0.152	0.071	0.188	0.058	0.057	0.031	0.024	0.024	2.801	6.073	3.173	1.971	3.153	3.137	1.188
0.35	0.723	0.399	0.248	0.401	0.4	0.152	0.071	0.188	0.058	0.057	0.031	0.024	0.024	2.801	6.073	3.173	1.971	3.153	3.137	1.188
0.35	0.723	0.399	0.248	0.401	0.4	0.152	0.071	0.188	0.058	0.057	0.031	0.024	0.024	2.801	6.073	3.173	1.971	3.153	3.137	1.188
0.35	0.723	0.399	0.248	0.401	0.4	0.152	0.071	0.188	0.058	0.057	0.031	0.024	0.024	2.801	6.073	3.173	1.971	3.153	3.137	1.188
0.35	0.723	0.399	0.248	0.401	0.4	0.152	0.071	0.188	0.058	0.057	0.031	0.024	0.024	2.801	6.073	3.173	1.971	3.153	3.137	1.188
0.35	0.723	0.399	0.248	0.401	0.4	0.152	0.071	0.188	0.058	0.057	0.031	0.024	0.024	2.801	6.073	3.173	1.971	3.153	3.137	1.188
0.35	0.723	0.399	0.248	0.401	0.4	0.152	0.071	0.188	0.058	0.057	0.031	0.024	0.024	2.801	6.073	3.173	1.971	3.153	3.137	1.188
0.352	0.729	0.395	0.243	0.401	0.4	0.15	0.071	0.189	0.057	0.057	0.031	0.024	0.024	2.816	6.13	3.143	1.936	3.153	3.135	1.172
0.356	0.729	0.394	0.242	0.403	0.399	0.149	0.072	0.189	0.056	0.057	0.032	0.024	0.025	2.849	6.129	3.131	1.928	3.173	3.125	1.168
0.356	0.728	0.394	0.24	0.403	0.398	0.149	0.072	0.19	0.056	0.058	0.032	0.025	0.025	2.851	6.121	3.133	1.909	3.17	3.124	1.166
0.356	0.728	0.394	0.24	0.403	0.398	0.149	0.072	0.19	0.056	0.058	0.032	0.025	0.025	2.851	6.121	3.133	1.909	3.17	3.124	1.166
0.362	0.724	0.395	0.242	0.404	0.398	0.149	0.073	0.189	0.056	0.058	0.032	0.025	0.025	2.896	6.087	3.137	1.922	3.177	3.121	1.169
0.364	0.721	0.395	0.24	0.404	0.4	0.149	0.073	0.189	0.056	0.059	0.032	0.025	0.025	2.915	6.063	3.142	1.908	3.175	3.133	1.168
0.364	0.721	0.395	0.24	0.404	0.4	0.149	0.073	0.189	0.056	0.059	0.032	0.025	0.025	2.915	6.063	3.142	1.908	3.175	3.133	1.168
0.364	0.721	0.395	0.24	0.404	0.4	0.149	0.073	0.189	0.056	0.059	0.032	0.025	0.025	2.915	6.063	3.142	1.908	3.175	3.133	1.168
0.364	0.721	0.395	0.24	0.404	0.4	0.149	0.073	0.189	0.056	0.059	0.032	0.025	0.025	2.915	6.063	3.142	1.908	3.175	3.133	1.168
0.364	0.721	0.395	0.24	0.404	0.4	0.149	0.073	0.189	0.056	0.059	0.032	0.025	0.025	2.915	6.063	3.142	1.908	3.175	3.133	1.168
0.357	0.726	0.394	0.235	0.412	0.401	0.149	0.072	0.19	0.056	0.059	0.032	0.024	0.025	2.86	6.109	3.131	1.867	3.245	3.146	1.165
0.351	0.73	0.392	0.239	0.412	0.404	0.149	0.072	0.19	0.057	0.059	0.032	0.024	0.024	2.808	6.135	3.114	1.904	3.24	3.166	1.17
0.349	0.737	0.388	0.243	0.407	0.4	0.149	0.072	0.189	0.057	0.058	0.031	0.024	0.024	2.792	6.195	3.083	1.93	3.201	3.137	1.169
0.346	0.744	0.391	0.237	0.407	0.4	0.149	0.072	0.189	0.055	0.058	0.031	0.024	0.025	2.767	6.256	3.108	1.886	3.198	3.139	1.166
0.369	0.731	0.398	0.231	0.408	0.397	0.147	0.071	0.19	0.051	0.057	0.031	0.024	0.024	2.949	6.148	3.16	1.838	3.211	3.116	1.15
0.372	0.726	0.398	0.233	0.405	0.399	0.147	0.071	0.19	0.052	0.057	0.031	0.024	0.024	2.978	6.101	3.156	1.852	3.188	3.131	1.15
0.377	0.724	0.4	0.238	0.398	0.398	0.149	0.071	0.19	0.051	0.054	0.031	0.024	0.025	3.016	6.085	3.171	1.888	3.133	3.121	1.167
0.371	0.725	0.399	0.243	0.4	0.401	0.148	0.07	0.19	0.051	0.054	0.031	0.023	0.024	2.964	6.096	3.162	1.932	3.147	3.139	1.16
0.365	0.722	0.409	0.244	0.399	0.399	0.149	0.07	0.189	0.051	0.052	0.03	0.023	0.024	2.915	6.066	3.245	1.937	3.134	3.128	1.166
0.372	0.733	0.397	0.242	0.399	0.399	0.149	0.069	0.19	0.052	0.053	0.03	0.023	0.024	2.973	6.164	3.153	1.925	3.135	3.126	1.171
0.376	0.726	0.401	0.247	0.399	0.396	0.15	0.069	0.19	0.051	0.053	0.03	0.023	0.023	3.005	6.107	3.18	1.961	3.133	3.103	1.172
0.365	0.727	0.406	0.246	0.399	0.393	0.149	0.069	0.19	0.051	0.053	0.03	0.023	0.024	2.917	6.113	3.221	1.953	3.134	3.082	1.171
0.365	0.727	0.406	0.246	0.399	0.393	0.149	0.069	0.19	0.051	0.053	0.03	0.023	0.024	2.917	6.113	3.221	1.953	3.134	3.082	1.171
0.365	0.727	0.406	0.246	0.399	0.393	0.149	0.069	0.19	0.051	0.053	0.03	0.023	0.024	2.917	6.113	3.221	1.953	3.134	3.082	1.171
0.362	0.727	0.405	0.246	0.4	0.392	0.149	0.068	0.19	0.052	0.053	0.029	0.024	0.024	2.894	6.115	3.213	1.954	3.142	3.075	1.168
0.364	0.727	0.403	0.247	0.4	0.394	0.15	0.068	0.19	0.052	0.053	0.029	0.023	0.024	2.904	6.118	3.2	1.961	3.143	3.091	1.177
0.364	0.727	0.403	0.247	0.4	0.394	0.15	0.068	0.19	0.052	0.053	0.029	0.023	0.024	2.904	6.118	3.2	1.961	3.143	3.091	1.177
0.356	0.731	0.397	0.248	0.404	0.397	0.15	0.068	0.192	0.052	0.054	0.03	0.024	0.024	2.847	6.152	3.152	1.967	3.176	3.109	1.18
0.361	0.725	0.403	0.244	0.404	0.399	0.15	0.067	0.19	0.051	0.054	0.03	0.023	0.024	2.881	6.1	3.199	1.939	3.175	3.13	1.177
0.363	0.728	0.404	0.246	0.402	0.402	0.149	0.068	0.189	0.05	0.054	0.029	0.023	0.023	2.904	6.117	3.202	1.957	3.158	3.148	1.165
0.363	0.727	0.411	0.242	0.401	0.402	0.148	0.067	0.189	0.05	0.054	0.029	0.023	0.023	2.898	6.109	3.257	1.923	3.149	3.152	1.161
0.355	0.726	0.415	0.243	0.398	0.402	0.147	0.067	0.188	0.051	0.053	0.029	0.023	0.023	2.839	6.105	3.296	1.927	3.125	3.146	1.155
0.368	0.72	0.418	0.24	0.398	0.397	0.146	0.067	0.187	0.05	0.051	0.029	0.023	0.024	2.938	6.051	3.315	1.903	3.13	3.11	1.148
0.366	0.723	0.418	0.238	0.401	0.394	0.147	0.067	0.187	0.05	0.051	0.029	0.023	0.024	2.926	6.073	3.314	1.887	3.149	3.087	1.155
0.375	0.723	0.419	0.237	0.402	0.391	0.147	0.067	0.186	0.05	0.051	0.028	0.023	0.024	2.992	6.072	3.322	1.882	3.157	3.065	1.156
0.375	0.723	0.419	0.237	0.402	0.391	0.147	0.067	0.186	0.05	0.051	0.028	0.023	0.024	2.992	6.072	3.322	1.882	3.157	3.065	1.156
0.371	0.725	0.414	0.237	0.402	0.394	0.147	0.066	0.186	0.05	0.052	0.029	0.023	0.024	2.964	6.089	3.284	1.877	3.156	3.087	1.154
0.376	0.727	0.411	0.237	0.403	0.397	0.148	0.066	0.186	0.051	0.052	0.028	0.023	0.023	3.004	6.105	3.259	1.879	3.165	3.114	1.157
0.379	0.72	0.411	0.238	0.403	0.398	0.147	0.066	0.186	0.051	0.052	0.029	0.023	0.024	3.025	6.046	3.263	1.89	3.168	3.115	1.153
0.379	0.72	0.411	0.238	0.403	0.398	0.147	0.066	0.186	0.051	0.052	0.029	0.023	0.024	3.025	6.046	3.263	1.89	3.168	3.115	1.153
0.377	0.727	0.408	0.237	0.401	0.399	0.147	0.067	0.187	0.05	0.052	0.029	0.023	0.023	3.008	6.11	3.238	1.881	3.151	3.123	1.155
0.377	0.727	0.408	0.237	0.401	0.399	0.147	0.067	0.187	0.05	0.052	0.029	0.023	0.023	3.008	6.11	3.238	1.881	3.151	3.123	1.155
0.377	0.718	0.416	0.235	0.396	0.399	0.147	0.067	0.187	0.05	0.052	0.029	0.024	0.024	3.011	6.03	3.299	1.864	3.112	3.131	1.155
0.387	0.711	0.422	0.231	0.393	0.398	0.148	0.069	0.188	0.051	0.051	0.03	0.024	0.024	3.093	5.975	3.348	1.833	3.089	3.122	1.162
0.38	0.714	0.422	0.232	0.392	0.396	0.146	0.071	0.187	0.05	0.052	0.031	0.024	0.024	3.04	5.994	3.344	1.844	3.085	3.106	1.147
0.389	0.72	0.418	0.229	0.385	0.393	0.147	0.073	0.186	0.049	0.052	0.031	0.024	0.025	3.115	6.041	3.313	1.817	3.03	3.085	1.155
0.394	0.718	0.417	0.23	0.386	0.395	0.148	0.073	0.185	0.048	0.052	0.03	0.024	0.025	3.152	6.026	3.304	1.822	3.033	3.1	1.158
0.397	0.714	0.416	0.23	0.387	0.401	0.147	0.074	0.185	0.048	0.052	0.031	0.024	0.025	3.182	5.992	3.299	1.825	3.044	3.141	1.155
0.379	0.723	0.42	0.233	0.384	0.401	0.146	0.075	0.184	0.048	0.051	0.03	0.024	0.024	3.035	6.068	3.329	1.845	3.02	3.14	1.143
0.382	0.718	0.419	0.237	0.382	0.395	0.144	0.075	0.184	0.048	0.05	0.03	0.024	0.025	3.064	6.02	3.318	1.878	3	3.098	1.131
0.389	0.722	0.418	0.233	0.382	0.394	0.145	0.074	0.184	0.047	0.05	0.03	0.024	0.025	3.119	6.057	3.311	1.85	3.002	3.09	1.134
0.394	0.716	0.416	0.236	0.38	0.395	0.144	0.074	0.183	0.048	0.05	0.03	0.024	0.025	3.158	6.009	3.297	1.874	2.99	3.094	1.132
0.394	0.716	0.416	0.236	0.38	0.395	0.144	0.074	0.183	0.048	0.05	0.03	0.024	0.025	3.158	6.009	3.297	1.874	2.99	3.094	1.132
0.394	0.716	0.416	0.236	0.38	0.395	0.144	0.074	0.183	0.048	0.05	0.03	0.024	0.025	3.158	6.009	3.297	1.874	2.99	3.094	1.132
0.399	0.714	0.417	0.237	0.376	0.394	0.146	0.075	0.183	0.048	0.05	0.03	0.025	0.025	3.197	5.986	3.301	1.876	2.956	3.086	1.144
0.399	0.714	0.417	0.237	0.376	0.394	0.146	0.075	0.183	0.048	0.05	0.03	0.025	0.025	3.197	5.986	3.301	1.876	2.956	3.086	1.144
0.401	0.71	0.422	0.237	0.372	0.393	0.145	0.074	0.184	0.047	0.049	0.03	0.025	0.026	3.21	5.957	3.342	1.876	2.924	3.079	1.136
0.405	0.714	0.417	0.237	0.37	0.393	0.145	0.074	0.184	0.047	0.049	0.03	0.025	0.025	3.243	5.992	3.305	1.877	2.911	3.084	1.135
0.415	0.708	0.415	0.236	0.376	0.394	0.145	0.075	0.184	0.047	0.052	0.03	0.025	0.025	3.33	5.936	3.289	1.87	2.959	3.086	1.14
0.415	0.706	0.413	0.234	0.378	0.393	0.145	0.074	0.184	0.047	0.051	0.031	0.025	0.026	3.324	5.92	3.274	1.857	2.969	3.084	1.138
0.417	0.703	0.415	0.232	0.376	0.392	0.145	0.074	0.184	0.047	0.051	0.031	0.025	0.026	3.341	5.895	3.29	1.844	2.958	3.076	1.141
0.42	0.707	0.41	0.233	0.382	0.395	0.145	0.074	0.183	0.047	0.051	0.031	0.025	0.025	3.367	5.927	3.245	1.845	3.003	3.095	1.134
0.426	0.711	0.412	0.229	0.375	0.396	0.145	0.075	0.184	0.047	0.05	0.03	0.025	0.025	3.411	5.965	3.266	1.817	2.947	3.104	1.135
0.425	0.712	0.41	0.232	0.378	0.399	0.144	0.074	0.183	0.047	0.05	0.031	0.024	0.025	3.406	5.973	3.243	1.842	2.97	3.125	1.131
0.424	0.711	0.409	0.235	0.379	0.398	0.144	0.074	0.184	0.048	0.05	0.03	0.024	0.025	3.399	5.962	3.239	1.861	2.98	3.118	1.126
0.416	0.707	0.414	0.234	0.377	0.397	0.143	0.072	0.183	0.049	0.05	0.031	0.025	0.025	3.333	5.928	3.278	1.857	2.966	3.111	1.125
0.425	0.696	0.418	0.236	0.372	0.397	0.144	0.072	0.182	0.049	0.05	0.031	0.025	0.026	3.403	5.837	3.316	1.869	2.929	3.113	1.127
0.422	0.697	0.419	0.234	0.374	0.397	0.143	0.072	0.182	0.049	0.05	0.032	0.025	0.025	3.38	5.844	3.32	1.854	2.943	3.116	1.12
0.416	0.707	0.413	0.234	0.37	0.396	0.142	0.071	0.181	0.048	0.051	0.031	0.025	0.026	3.331	5.927	3.276	1.856	2.913	3.103	1.112
0.412	0.709	0.416	0.235	0.37	0.393	0.142	0.069	0.18	0.048	0.051	0.031	0.025	0.026	3.297	5.938	3.297	1.864	2.906	3.08	1.115
0.411	0.71	0.419	0.233	0.369	0.393	0.143	0.07	0.181	0.047	0.048	0.031	0.025	0.026	3.285	5.949	3.316	1.847	2.898	3.079	1.123
0.41	0.714	0.417	0.236	0.366	0.392	0.142	0.071	0.18	0.047	0.048	0.031	0.025	0.026	3.283	5.985	3.303	1.866	2.879	3.071	1.117
0.41	0.714	0.417	0.236	0.366	0.392	0.142	0.071	0.18	0.047	0.048	0.031	0.025	0.026	3.283	5.985	3.303	1.866	2.879	3.071	1.117
0.407	0.711	0.42	0.235	0.369	0.391	0.143	0.07	0.181	0.047	0.048	0.031	0.025	0.026	3.258	5.957	3.324	1.862	2.902	3.064	1.12
0.413	0.708	0.421	0.235	0.367	0.388	0.143	0.071	0.181	0.047	0.049	0.031	0.026	0.026	3.301	5.931	3.336	1.859	2.889	3.047	1.122
0.415	0.708	0.418	0.235	0.371	0.387	0.144	0.071	0.181	0.047	0.049	0.031	0.025	0.026	3.323	5.934	3.308	1.865	2.917	3.038	1.126
0.415	0.708	0.418	0.235	0.371	0.387	0.144	0.071	0.181	0.047	0.049	0.031	0.025	0.026	3.323	5.934	3.308	1.865	2.917	3.038	1.126
0.42	0.701	0.421	0.233	0.369	0.391	0.144	0.071	0.181	0.048	0.049	0.031	0.026	0.026	3.361	5.872	3.337	1.846	2.901	3.066	1.129
0.427	0.708	0.411	0.233	0.369	0.393	0.144	0.071	0.182	0.048	0.049	0.031	0.025	0.026	3.414	5.933	3.253	1.846	2.905	3.083	1.129
0.424	0.711	0.411	0.236	0.368	0.393	0.144	0.07	0.183	0.048	0.049	0.031	0.025	0.026	3.392	5.962	3.257	1.87	2.894	3.084	1.133
0.404	0.711	0.412	0.245	0.364	0.398	0.145	0.069	0.184	0.048	0.049	0.032	0.025	0.025	3.228	5.965	3.264	1.942	2.862	3.124	1.136
0.406	0.708	0.415	0.243	0.365	0.396	0.144	0.069	0.184	0.048	0.049	0.031	0.025	0.026	3.248	5.94	3.285	1.929	2.873	3.107	1.133
0.414	0.709	0.411	0.244	0.367	0.394	0.145	0.069	0.184	0.048	0.049	0.031	0.025	0.026	3.31	5.944	3.259	1.933	2.882	3.088	1.14
0.414	0.709	0.411	0.244	0.367	0.394	0.145	0.069	0.184	0.048	0.049	0.031	0.025	0.026	3.31	5.944	3.259	1.933	2.882	3.088	1.14
